source,target,value,time
GENEVE,MIRABAUD ASSET MANAGEMENT (SUISSE) SA,1,2025
GENEVE,BANQUE PASCHE SA,1,2025
GENEVE,REYWAL SA,1,2025
GENEVE,GOFLUENT TECHNOLOGIES SA,1,2025
GENEVE,LIGHTBOX TECHNOLOGIES SA,1,2025
GENEVE,ENGINEERING REINFORCEMENT STEEL INDUSTRIES SA,1,2025
GENEVE,MEDLOG S.A,1,2025
GENEVE,GENEVA WEALTH CAPITAL MANAGEMENT SA,1,2025
GENEVE,MZ GREEN COFFEE SA,1,2025
GENEVE,CASTLETON COMMODITIES EUROPE HOLDINGS SARL,1,2025
GENEVE,PROLAND S.A.,1,2025
GENEVE,CBH COMPAGNIE BANCAIRE HELVETIQUE SA,1,2025
GENEVE,INTERTRUST (SUISSE) SA,1,2025
GENEVE,TVP SOLAR SA,1,2025
GENEVE,GOFLUENT GROUP SA,1,2025
GENEVE,ANNIBAL PROMOTION SA,1,2025
GENEVE,GREAT DESERT CV,1,2025
GENEVE,NWT CONSEIL SA,1,2025
GENEVE,GLOBAL DIGITAL MEDIA SA,1,2025
SUHR,OEL-POOL AG,1,2025
ZURICH,SWISS RE CORPORATE SOLUTIONS INVESTMENT HOLDING COMPANY LTD,1,2025
ZURICH,AGILENTIA AG,1,2025
ZURICH,SCANDERRA GMBH,1,2025
ZURICH,NEOS DATA SERVICES GMBH,1,2025
ZURICH,K2 SYSTEMS BETEILIGUNGEN AG,1,2025
ZURICH,CATLIN RE SWITZERLAND LTD,1,2025
ZURICH,A-CONNECT (SCHWEIZ) AG,1,2025
ZURICH,EVERNOTE GMBH,1,2025
ZURICH,ASCENSIA DIABETES CARE SWITZERLAND AG,1,2025
ZURICH,SWISS NATIONAL BANK - CITIBANK DTVM SA,1,2025
ZURICH,FLUGHAFEN ZURICH AG,1,2025
ZURICH,ON AG,1,2025
ZURICH,K3 TELECOM AG,1,2025
ZURICH,SIS SWISS INTERNATIONAL SCHOOLS SCHWEIZ AG,1,2025
ZURICH,REDE OPTIMUS HOSPITALAR AG,1,2025
ZURICH,BRAVEST AG,1,2025
ZURICH,CROP HOLDING AG,1,2025
ZURICH,ON HOLDING AG,1,2025
ZURICH,PROCIVIS AG,1,2025
ZURICH,ALTUM HOLDING AG,1,2025
ZURICH,METROGLAS AKTIENGESELLSCHAFT,1,2025
ZURICH,GA INVESTMENT AG,1,2025
ZURICH,KOPERNIKUS AG,1,2025
ZURICH,FRANCISCO RODRIGUES CHAVES TRANSPORTES,1,2025
ZURICH,TBL PARTICIPATIONS AG,1,2025
ZURICH,K2 SYSTEMS AG,1,2025
ZURICH,ASCENSIA DIABETES CARE HOLDINGS AG,1,2025
ZURICH,CREDIT SUISSE AG,1,2025
ZURICH,SWISS RE CORPORATE SOLUTIONS LTD,1,2025
ZURICH,SWISS RE REINSURANCE HOLDING COMPANY LTD,1,2025
ZURICH,UBS SWITZERLAND AG,1,2025
SCHAFFHAUSEN,TYCO ELECTRONICS SERVICES GMBH,1,2025
SCHAFFHAUSEN,TYCO ELECTRONICS FINANCE ALPHA GMBH,1,2025
SCHAFFHAUSEN,ASHLAND INDUSTRIES EUROPE GMBH,1,2025
SCHAFFHAUSEN,TE CONNECTIVITY SERVICES GMBH,1,2025
SCHAFFHAUSEN,CONSOLUT INTERNATIONAL AG,1,2025
SCHAFFHAUSEN,TE CONNECTIVITY SOLUTIONS GMBH,1,2025
SCHAFFHAUSEN,LUPIN ATLANTIS HOLDINGS SA,1,2025
SCHAFFHAUSEN,ASP GLOBAL MANUFACTURING GMBH,1,2025
SCHAFFHAUSEN,VENA CARGO GMBH,1,2025
PULLY,ETC HOLDINGS SA,1,2025
PULLY,TETRA LAVAL INTERNATIONAL SA,1,2025
WIL,AONESAT COMMUNICATION AG,1,2025
WIL,INDENGROUP AG,1,2025
ROTKREUZ,SPARETOOLS GMBH,1,2025
ROTKREUZ,INTERSTATISTIK AG,1,2025
ROTKREUZ,IZI FINANCE AG,1,2025
ROTKREUZ,PENSIONDYNAMICS AG,1,2025
ROTKREUZ,IQVIA AG,1,2025
ROTKREUZ,BEES GLOBAL AG,1,2025
KRIENS,CURADEN AG,1,2025
LE GRAND-SACONNEX,IXM S.A.,1,2025
LE GRAND-SACONNEX,SAFE SA,1,2025
LE GRAND-SACONNEX,VERMOUNT PARTICIPATIONS SA,1,2025
BASILEIA,NICOMED INDUSTRIES AG,1,2025
BASILEIA,OM&C HOLDING GMBH,1,2025
BASILEIA,VIRTUS GLOBAL TRADE & INVEST AG,1,2025
BASILEIA,SIWELLEN BETEILIGUNGEN AG,1,2025
BASILEIA,AMS AMEROPA MARKETING AND SALES AG.,1,2025
BASILEIA,SYNGENTA PARTICIPATIONS AG,1,2025
BASILEIA,NUMFUM GMBH,1,2025
BASILEIA,FRACHT SOUTH AMERICA AG,1,2025
BASILEIA,INDIGO AGRICULTURE EUROPE GMBH,1,2025
BASILEIA,SANDOZ AG,1,2025
BASILEIA,SYNGENTA OVERSEAS AG,1,2025
BASILEIA,NOKARA AG,1,2025
BASILEIA,SYNGENTA CROP PROTECTION AG,1,2025
BASILEIA,GLOBAL PHARMACARE AG,1,2025
BASILEIA,WEITNAUER HOLDING LTD.,1,2025
BASILEIA,V-TEC HOLDING AG,1,2025
BASILEIA,MULTISEARCH AG,1,2025
BASILEIA,CAMLOG HOLDING AG,1,2025
NEUHAUSEN AM RHEINFALL,ASP INTERNATIONAL GMBH,1,2025
PFAFFIKON,FARMINVESTMENT AG,1,2025
PFAFFIKON,GBSI HOLDING AG,1,2025
PFAFFIKON,HOOKIPA AG,1,2025
PFAFFIKON,MF82 AG,1,2025
PFAFFIKON,GAYDOUL GROUP AG,1,2025
PFAFFIKON,GAYDOUL HOLDING AG,1,2025
LACHEN,AROCAN GMBH,1,2025
LACHEN,BORS AG,1,2025
HIRSCHTHAL,PFIFFNER INTERNATIONAL AG,1,2025
HIRSCHTHAL,PFIFFNER INSTRUMENT TRANSFORMERS LTD,1,2025
MORGES,GAMAYA S.A.,1,2025
MORGES,G.P.C. S.A. GROUP OF TECHNICAL ASSISTANCE AND PERSONNEL CONSULTING,1,2025
MORGES,ACCURAY INTERNATIONAL SARL,1,2025
MORGES,GERALD INDUSTRIAL SARL,1,2025
TEUFEN AR,OUTLOOK CONSULTING GMBH,1,2025
SIRNACH,NAKA AG,1,2025
MARLY,TAMANDARE OPERATIONS HOLDING S.A.,1,2025
MARLY,MERO 4 OPERATIONS HOLDING SA,1,2025
MARLY,MERO 2 OPERACOES HOLDING SA,1,2025
ORSIERES,LOVASPORT SARL,1,2025
DIETLIKON,HERMES TREUHAND UND CONSULTING AG,1,2025
115130936,CGC CONSULTING & MANAGEMENT GMBH,1,2025
STEINHAUSEN,GSF LEASING SERVICES GMBH,1,2025
STEINHAUSEN,TRITON AQUILA GMBH,1,2025
STEINHAUSEN,GREENERGY BIOETHANOL SA,1,2025
STEINHAUSEN,TRITON KG2 GMBH,1,2025
STEINHAUSEN,GRUNDFOS HOLDING AG,1,2025
STEINHAUSEN,STATE STREET INTERNATIONAL HOLDINGS SWITZERLAND   GMBH,1,2025
VERSOIX,AVERE COMMODITIES S.A.,1,2025
VERSOIX,DSS SUSTAINABLE SOLUTIONS SWITZERLAND SA,1,2025
VERSOIX,EGP INVESTISSEMENTS SARL,1,2025
ESTAVAYER,ZWG MACHINERY GMBH,1,2025
MUTTENZ,EBITO CHEMIEBETEILIGUNGEN AG,1,2025
MUTTENZ,COLORANTS CONSULTING AG,1,2025
MUTTENZ,HEUBACH HOLDING SWITZERLAND AG,1,2025
MUTTENZ,DELINVEST AG,1,2025
MUTTENZ,AVIENT SWITZERLAND GMBH,1,2025
NEUCHATEL,MASIMO INTERNATIONAL TECHNOLOGIES SARL,1,2025
NEUCHATEL,MASIMO INTERNATIONAL SARL,1,2025
NEUCHATEL,BRIDGEWATER SA,1,2025
NEUCHATEL,NEW HONEYWELL SWITZERLAND HOLDINGS SARL,1,2025
NEUCHATEL,IRRIGA SYSTEM SA,1,2025
NEUCHATEL,S-WAY SARL,1,2025
NEUCHATEL,RELX SWISS HOLDINGS S/A,1,2025
CHIASSO,WM GROUP SA,1,2025
CHIASSO,SANTOS HOLDING SA,1,2025
CHIASSO,BRS PAR INVEST SUISSE SA,1,2025
CHIASSO,ERSILIA S/A,1,2025
CHIASSO,CARPI TECH S.A.,1,2025
CHIASSO,FARMA MONDO SA,1,2025
CHIASSO,MAM TRUST & EQUITY SUISSE SA,1,2025
CHIASSO,PROMEDIOL SA,1,2025
CHENE-BOURG,GRANELES SWITZERLAND S.A,1,2025
DURRENASCH,BERTSCHI GLOBAL AG,1,2025
DURRENASCH,BERTSCHI AG,1,2025
ALPNACH,BAUCHE LOGISTICS SA,1,2025
KUSSNACHT AM RIGI,CB CHEMIE UND BIOTECHNOLOGIE AG,1,2025
ROLLE,SYNCHRO SA,1,2025
ROLLE,ADM INTERNATIONAL SARL,1,2025
ROLLE,REMINGTON SEEDS SWITZERLAND SARL,1,2025
ROLLE,GARRETT MOTION SARL,1,2025
HORW,EARTH & FRIENDS AG,1,2025
HORW,BO VENTURES AG,1,2025
HORW,YES ECOSYSTEMS TECHNOLOGY AG,1,2025
HORW,MONTADEX INVESTMENTS GMBH,1,2025
COINTRIN,IXM HOLDING SA,1,2025
LUCERNA,BEAVER CAPITAL AG,1,2025
LUCERNA,GLOBAL METALS AG,1,2025
LUCERNA,GALBA SA,1,2025
LUCERNA,ADECCO INVEST S.A.,1,2025
LUCERNA,IDEALS GROUP GMBH,1,2025
LUCERNA,DYNATRACE GLOBAL SOFTWARE GMBH,1,2025
LUCERNA,INARI AGRICULTURE GMBH,1,2025
LUCERNA,EF LANGUAGE LEARNING SOLUTIONS LTD,1,2025
1180 ROLLE,INEOS COMPOSITES EUROPE HOLDING SARL,1,2025
PFAFFIKON SZ,GEARBULK HOLDING AG,1,2025
PFAFFIKON SZ,DISCOVERIC MARKETPLACE AG,1,2025
QUARTINO,BIOMA SA,1,2025
LAUSANNE,COFACE RE S.A.,1,2025
LAUSANNE,INTERNATIONAL OLYMPIC COMMITTEE - LEI 12780/2013,1,2025
LAUSANNE,ARGON MEDICAL DEVICES SWITZERLAND SA,1,2025
LAUSANNE,STARBUCKS COFFEE TRADING COMPANY SARL,1,2025
LAUSANNE,KIDO DYNAMICS SA,1,2025
LAUSANNE,KEURIG TRADING GMBH,1,2025
LAUSANNE,LIFESTRAW SA,1,2025
SCHINDELLEGI,SUE-JIN HOLDING AG,1,2025
WINTERTHUR,AAC INFOTRAY AG,1,2025
WINTERTHUR,"FRIOTHERM AG, FRIOTHERM SA E FRIOTHERM LTD.",1,2025
WINTERTHUR,UNIKELLER SONA AG,1,2025
WINTERTHUR,BJR HOLDING AG,1,2025
WINTERTHUR,KORBER MEDIPAK SYSTEMS AG,1,2025
WINTERTHUR,MOLINARI RAIL AG,1,2025
STAFA,PHONAK AG,1,2025
STAFA,VERVE HEARING SYSTEMS AG,1,2025
ETOY,ANH-INVEST SA,1,2025
ALTSTATTEN,ZUND HOLDING AG,1,2025
ALTSTATTEN,GRABCO AG,1,2025
ALTENDORF,BWISE MEDIA AG,1,2025
GEMEINDEN,RIGU S.A.,1,2025
GEMEINDEN,POLYURETHANE CASTING HOLDINGS S A,1,2025
SUICA,ALLIED SWITZERLAND GMBH (LLC),1,2025
SUICA,MIDO LTD,1,2025
SUICA,ADECCO GROUP AG,1,2025
STEIN AM RHEIN,PHOENIX MECANO A.G.,1,2025
STEIN AM RHEIN,DEWERTOKIN AG,1,2025
SARNEN,TMB HOLDING S.A.,1,2025
SARNEN,KENDRA AG,1,2025
SARNEN,THE RAINFOREST COMPANY AG,1,2025
WALLISELLEN,VOESTALPINE HIGH PERFORMANCE METALS SCHWEIZ AG,1,2025
WALLISELLEN,ELTEK TECHNOLOGIES AG,1,2025
WALLISELLEN,BLUE HILL ID AG,1,2025
TUBACH,SCHIPS AG,1,2025
JURICH,ALPININVEST AKTIENGESELLSCHAFT,1,2025
GLATTBRUGG,GATE GOURMET SWITZERLAND GMBH,1,2025
GLATTBRUGG,GATE GOURMET GMBH,1,2025
CANTON ZURICH,PRIME RESEARCH AG,1,2025
CANTAO TICINO,MASTER UNION CONSULTING TRADING SA,1,2025
CANTAO TICINO,DANIMEX CARE SAGL,1,2025
CAROUGE,ASENIUM CONSULTING SA,1,2025
CAROUGE,CAPEFRONT SA,1,2025
GROSSDIETWIL,ANDERMATT BIOCONTROL AG,1,2025
GROSSDIETWIL,ANDERMATT SERVICE AG,1,2025
GROSSDIETWIL,ANDERMATT GROUP AG,1,2025
LUZERN,BIOTECH HEALTHCARE HOLDING GMBH,1,2025
LUZERN,SYNERGO INVESTMENT RE AG,1,2025
LUZERN,KAIBAC AG,1,2025
LUZERN,BONFIGLIOLI SWISS SA,1,2025
LUZERN,BIG BLUE PEOPLE GMBH,1,2025
LUZERN,EMMI INTERNATIONAL AG,1,2025
LUZERN,HOTEL REPRESENTATIVE AG,1,2025
LUZERN,BRAZIL INVESTMENT UND MANAGEMENT AG,1,2025
LUCERNE,MACA AGRAR AG,1,2025
LUCERNE,EMMI FINANZ AG,1,2025
LUCERNE,HALLIBURTON INTERNATIONAL GMBH,1,2025
LUCERNE,CAMA AGRAR AG,1,2025
LUCERNE,RIMO HOLDING AG,1,2025
AQUILA BERATUNGS GMBH,CHRISTOPHE SABINE CHARLES BOSIERS,1,2025
CHRISTOPHE SABINE CHARLES BOSIERS,ARGONAUTS PARTNERS AG,1,2025
WOLFENSCHIESSEN,ARVIGRAT HOLDING AG,1,2025
BELLINZONA,TISSUELABS SA,1,2025
AARAU,NIMROTH AG,1,2025
NIMROTH AG,OLIVER THOMAS ROTH,1,2025
RISCH,INTERBREW INTERNATIONAL GMBH,1,2025
RISCH,ELVISEM AG,1,2025
FRIBOURG,GREENWAY HOLDING S/A,1,2025
FRIBOURG,ALCON PHARMACEUTICALS LIMITED,1,2025
FRIBOURG,DARTFISH SA,1,2025
FRIBOURG,ALCON INC.,1,2025
FRIBOURG,SULPAYMENTS S/A,1,2025
FRIBOURG,RICHFIELD FERTILISER SA,1,2025
FRIBOURG,SUMMA CONSULT SA,1,2025
FRIBOURG,HPF HOLDING DE PARTICIPATIONS FINANCIERES SA,1,2025
FRIBOURG,TELMAR HOLDING S/A,1,2025
SCHATTDORF,DATWYLER SEALING SOLUTIONS INTERNATIONAL AG,1,2025
SCHATTDORF,DATWYLER SCHWEIZ AG,1,2025
DISTRITO DE HOFE,DEHOCO AG,1,2025
ZURINQUE,C.P. CONSUMERS HOLDING AG,1,2025
GRAVESANO,KEYSKY SUISSE SAGL,1,2025
NYON,BAKER HUGHES SWITZERLAND SARL,1,2025
NYON,JERVOIS HOLDINGS SA,1,2025
NYON,CRC CARGO RECOVERY CONSULTANTS S.A.,1,2025
NYON,LIVING-PLANIT SA,1,2025
NYON,BJ SERVICES COMPANY MIDDLE EAST SARL,1,2025
NYON,AMT SA ADVANCED MARITIME TRANSPORTS,1,2025
ALTDORF,DATWYLER PHARMA PACK HOLDING AG,1,2025
ALTDORF,FAAC AG,1,2025
CANTAO DE ZUG,WEATHERFORD WORLDWIDE HOLDINGS GMBH,1,2025
SALENSTEIN,MIPEY AG,1,2025
SALENSTEIN,F+F INVEST AG,1,2025
SALENSTEIN,MIPEY HOLDING AG,1,2025
BADEN,ANSALDO ENERGIA SWITZERLAND LTD.,1,2025
BADEN,TURBO SYSTEMS SWITZERLAND LTD,1,2025
LUTRY,AU GROUP SWISS SA,1,2025
ARGON MEDICAL DEVICES SWITZERLAND SA,ONIVALDO ANTONIO CHECHETTO,1,2025
VERNIER,NEXUS AUTOMOTIVE INTERNATIONAL SA,1,2025
VERNIER,AMARIS GROUP SA,1,2025
BULLE,STERIMED INDUSTRIES HOLDING S.A,1,2025
STERIMED INDUSTRIES HOLDING S.A,ALBIN EMERIC PERREIN,1,2025
PERLEN,"PERLEN PACKAGING AG, PERLEN",1,2025
LA GRANDE-BEROCHE,LEAG GROUP SA,1,2025
LEAG GROUP SA,LENI PERES DE CAMARGO PEREIRA,1,2025
LEAG GROUP SA,JOAO FERNANDO CAMARGO DE CASTRO PINTO,1,2025
GAMS,ORTLINGHAUS HOLDING GMBH,1,2025
GAMS,ORTLINGHAUS GMBH GAMS,1,2025
FERPICLOZ,INTERPROSPEKT AG,1,2025
GRENCHEN,BREITLING SA,1,2025
GRENCHEN,BREITLING AG,1,2025
RUPPERSWIL,FERRUM AG,1,2025
RUPPERSWIL,AUTECH AG,1,2025
HERGISWIL,CLAUSTHAL PARTNERS AG,1,2025
HERGISWIL,INTERGATE AG,1,2025
KREUZLINGEN,SDS SWISS DENTAL SOLUTIONS AG,1,2025
VAUMARCUS,DECISIVE HOLDINGS SA,1,2025
WINKEL,AARE FO HOLDING AG,1,2025
STETTEN,COVENTINA AG,1,2025
GLAND,FAIRCOT SA,1,2025
DECISAO FINANCE E INTERMEDIACAO LTDA,ALEXANDRE RIBEIRO XAVIER CUNHA,1,2025
DECISAO FINANCE E INTERMEDIACAO LTDA,JOSE XAVIER CUNHA,1,2025
DECISAO FINANCE E INTERMEDIACAO LTDA,KARLA STHEFANIE D ANGELIS PIMENTEL DINIZ,1,2025
MANNO,PRATIKO SAGL,1,2025
MANNO,XFARM TECHNOLOGIES SA,1,2025
DANIKON,COBEA AG,1,2025
GENEGRA,GREIT S.A,1,2025
GREIT S.A,MARCELO GAIDO FERREIRA,1,2025
FRIBURGO,CAPITOL HOLDING SA,1,2025
LAUFEN,LAUFEN SCHWEIZ AG,1,2025
ZOLLIKON,IMAGINE GROUP AG,1,2025
ZOLLIKON,KEYSTONE HOLDING SA,1,2025
ZOLLIKON,FAMILIE ERNST BASLER AG,1,2025
SOLOTHURN,SYNTHES HOLDING AG,1,2025
BERN,TECOM SERVICE AG,1,2025
VOLCAFE LTD,JOAO BATISTA OLIVEIRA CAVALCANTI,1,2025
ARISDORF,"KRATTIGER S/A, HOLDING",1,2025
ZUMIKON,INVENTIV HEALTH SWITZERLAND GMBH,1,2025
ZUMIKON,PHARMANET SERVICES GMBH,1,2025
TAM LINHAS AEREAS S/A.,JEFFERSON CESTARI,1,2025
TAM LINHAS AEREAS S/A.,BRUNO MACARENCO ALESSIO,1,2025
TAM LINHAS AEREAS S/A.,JEROME PAUL JACQUES CADIER,1,2025
RAPPERSWIL,SYNAGEVA BIOPHARMA GMBH,1,2025
ENGELBERG,BERKELEY GRAHAM AG,1,2025
ENGELBERG,TITLIS IMMOBILIEN AG,1,2025
ENGELBERG,BASSET GMBH,1,2025
6330,CALIGYR AG,1,2025
6330,LANDIS+GYR AG,1,2025
AGNO,SWISS FINANCIAL TECHNOLOGY SA,1,2025
AGNO,AVIO INTERNATIONAL GROUP HOLDING SA,1,2025
PRILLY,SICPA FINANCE SA,1,2025
MOLLIS,PZM PHOTOVOLTAIKZENTRUM GMBH,1,2025
MAGDEN,DR. ING. KARL BUSCH HOLDING GMBH,1,2025
HORGEN,OETIKER SCHWEIZ AG,1,2025
STANSSTAD,SOLERA TECHNOLOGY CENTRE GMBH,1,2025
BURG,BURGER HOLDING AG,1,2025
BIENNA,BIEN-AIR DENTAL SA,1,2025
BIENNA,INOMED SA,1,2025
TENNIKEN,REGO-FIX AG,1,2025
MUZZANO,PROMED SWISS SA,1,2025
FREIENBACH,"L.I.Z. LIEGENSCHAFTEN INVESTMENT ZURICH AG, FREIENBACH",1,2025
FREIENBACH,DEUGRO ( SCHWEIZ) GMBH,1,2025
FREIENBACH,"OERLIKON SURFACE SOLUTIONS AG, PFAFFIKON",1,2025
HAAG,MEDMIX SWITZERLAND AG,1,2025
MENDRISIO,INDUSTRIAL SWISS SA,1,2025
KASTANIENBAUM,FOX ECOSYSTEMS AG,1,2025
BIENNE,GF MACHINING SOLUTIONS MANAGEMENT SA,1,2025
DELEMONT,MANISA HOLDING SA,1,2025
MEX,BOBST GROUP S.A.,1,2025
CANTAO DE ZURIQUE,INTERDENT HOLDING S/A,1,2025
PRATTELIN,MAT TRANSPORT AG,1,2025
WEGGIS,PROJETO BRASIL - CRIANCAS PARA CRIANCAS,1,2025
CHAM,SPECIALIZED EUROPE GMBH,1,2025
CHAM,PACORINI GLOBAL SERVICES (SWITZERLAND) GMBH,1,2025
CHAM,ISKRAEMECO HOLDING SWITZERLAND AG,1,2025
CANTAO DE ST GALLEN,MOUNTAIN SUPER ANGEL AG,1,2025
MURI,JOTEC AG,1,2025
MURI,JOLLY BUYER ACQUISITION GMBH,1,2025
WATTWIL,SAURER NETHERLANDS MACHINERY COMPANY B.V.,1,2025
ARBON,SAURER INTELLIGENT TECHNOLOGY AG,1,2025
LANCY,COLUMBIA BRANDS INTERNATIONAL SARL,1,2025
LANCY,H2O FACILITIES SA,1,2025
PRATTELN,IKEA SUPPLY SERVICES HOLDING AG,1,2025
PRATTELN,IKEA PURCHASING SERVICES HOLDING AG,1,2025
PRATTELN,HABA-SPED AG,1,2025
KESTENHOLZ,CSB SYSTEM AG,1,2025
SARGANS,CON BOERSIER GMBH,1,2025
SAINT-SULPICE,SOPHIA GENETICS SA,1,2025
TRASADINGEN,TPP TECHNO PLASTIC PRODUCTS AG,1,2025
EBMATINGEN,REAN HOLDING AG,1,2025
PLAN-LES-QUATES,APTISSEN SA,1,2025
OETWIL AM SEE,SULZER & SCHMID LABORATORIES AG,1,2025
FLEURIER,HANDTMANN HOLDING AG,1,2025
HANDTMANN HOLDING AG,EUGEN AUER,1,2025
HANDTMANN HOLDING AG,ALBERT ARTHUR HANDTMANN,1,2025
HANDTMANN HOLDING AG,THOMAS HERMANN HANDTMANN,1,2025
MANNEDORF,SWAROVSKI INTL.HOLDING A.G.,1,2025
MANNEDORF,TYROLIT FINANZ AG,1,2025
MANNEDORF,TYSA HOLDING S.A.,1,2025
MANNEDORF,SWAROVSKI VENTURES AG,1,2025
LIESTAL,AHDI AG,1,2025
PARADISO,IMPRETICO WORLD SA,1,2025
PARADISO,ALEXIA SA,1,2025
CORGEMONT,SWISS TIMING LTD - LEI 12.780/2013,1,2025
RUMLANG,DORMAKABA INTERNATIONAL HOLDING AG,1,2025
KLOTEN,INFOSYS CONSULTING AG,1,2025
KLOTEN,EDELWEISS AIR AG,1,2025
KLOTEN,ZURICH AIRPORT INTERNATIONAL AG,1,2025
KLOTEN,UNILODE AVIATION SOLUTIONS SWITZERLAND AG,1,2025
KILCHBERG,LINDT & SPRUNGLI FINANCIERE AG,1,2025
KILCHBERG,CHOCOLADEFABRIKEN LINDT & SPRUNGLI AG,1,2025
SATIGNY,SECHERON TRACTION POWER SA,1,2025
PHOENIX CONSULTING AND TRANDING LTD,PATADA S.A.R.L.,1,2025
PHOENIX CONSULTING AND TRANDING LTD,PINESA S A,1,2025
TEUFEN,PONTEMED HOLDING AG,1,2025
LAMONE,DATAMARS SA,1,2025
BRUGG,IMD AG,1,2025
BRUGG,HASTEMA LTD LIAB. CO,1,2025
WALCHWIL,FIRSO GMBH,1,2025
WALCHWIL,GRAIN AG SWISS,1,2025
IRRIGA SYSTEM SA,REIMAR CARLESSO,1,2025
IRRIGA SYSTEM SA,MARCELO PASIN,1,2025
CRANS-MONTANA,DELOS HOLDING SA,1,2025
CRANS-MONTANA,PANAREA HOLDING SA,1,2025
EPALINGES,CAPNEXT SARL,1,2025
CAPNEXT SARL,PASCAL MARC GAUTHIER,1,2025
ECOSECURITIES HOLDINGS SA,GLADYS MARIA CALAZANS ALBUQUERQUE,1,2025
CHEXBRES,IKONIK PARTNERS SARL,1,2025
LE NOIRMONT,GEOSATIS SA,1,2025
THALWIL,AUBLICK IMMO AG,1,2025
VEVEY,NESTLE ENTERPRISES SA,1,2025
VEVEY,NTC-EUROPE SA,1,2025
ST PREX,BASE METALS INTERNATIONAL SA,1,2025
UZWIL,BENLINK AG,1,2025
HERWIGSWIL,IFS PROJECT MANAGEMENT AG,1,2025
GENEVA,COFCO RESOURCES S.A.,1,2025
ECUBLENS,LEMO S.A.,1,2025
ECUBLENS,INTERLEMO HOLDING S.A.,1,2025
ALLSCHWIL,SKAN AG,1,2025
REGENSDORF,AMBERG ENGINEERING AG,1,2025
WETZIKON,REICHLE & DE-MASSARI HOLDING AG,1,2025
MONTADEX INVESTMENTS GMBH,GERMANO MARCO KERN,1,2025
MONTADEX INVESTMENTS GMBH,TORADEX AG,1,2025
MONTADEX INVESTMENTS GMBH,STEPHAN DUBACH,1,2025
EYSINS,VERTEX PHARMACEUTICALS (SWITZERLAND) SARL,1,2025
RAMSEN,STAR AG,1,2025
SION,VERGERES GROUP HOLDING SA,1,2025
SION,FIMOPAR SA,1,2025
EMR EMERSON HOLDINGS (SWITZERLAND) GMBH,ALINE OSIRO NAKAMA,1,2025
FRAUENFELD,LN ROTHSCHILD AG,1,2025
SCHAFISHEIM,FERRUM PACKAGING AG,1,2025
AADORF,SENSORMATE AG,1,2025
ROMANEL-S-LAUSANNE,DAHORA COMPAGNY IMPORTACAO E EXPORTACAO DE ALIMENTOS LTDA,1,2025
DAHORA COMPAGNY IMPORTACAO E EXPORTACAO DE ALIMENTOS LTDA,WESLEY SOARES FAGUNDES,1,2025
DAHORA COMPAGNY IMPORTACAO E EXPORTACAO DE ALIMENTOS LTDA,DAHORA HOLDING LTDA,1,2025
MORCOTE,ALIPART SAGL,1,2025
PLAN-LES-OUATES,MATEX LAB SWITZERLAND SA,1,2025
DUBENDORF,HERMES TRADE HOLDING AG,1,2025
GRABCO AG,JORG FRANZ BINKERT,1,2025
BOTTMINGEN,INFORS AG,1,2025
HINWIL,SWAN ANALYTISCHE INSTRUMENTE AG,1,2025
DORNACH,INVAIO SCIENCES INTERNATIONAL GMBH,1,2025
WOLLERAU,STARBOARD PARTNERS AG,1,2025
WOLLERAU,BAUM HOLDING AG,1,2025
WOLLERAU,TECHNIPLAS HOLDINGS 2 GMBH,1,2025
WOLLERAU,AXINTA AG,1,2025
BOURG-EN-LAVAUX,PINT PHARMA  INTERNATIONAL SA,1,2025
PINT PHARMA  INTERNATIONAL SA,VALNEI CANUTTI JUNIOR,1,2025
HINTERKAPPELEN,JENNI HOLDING GMBH,1,2025
SANLAR HOLDING AG,CARLO BERNASCONI,1,2025
GRONO,MY HOLDING 2023 SA,1,2025
CRANS MONTANA,FORSHENT INVESTISSEMENTS S.A,1,2025
WEINFELDEN,ATLANTIS CONSULTING AG,1,2025
NEIDERWNGEN,ADVAL TECH HOLDING LTD,1,2025
BUSSIGNY-PRES-LAUSANNE,GRAFTECH SWITZERLAND SA,1,2025
NIEDERWANGEN,ADVAL TECH MANAGEMENT AG,1,2025
BTG PACTUAL COMMODITIES (CH) SA,FELIPE MANDIA,1,2025
BTG PACTUAL COMMODITIES (CH) SA,CAMILLE HENRIETTE YOLANDE BOUTONNET,1,2025
BTG PACTUAL COMMODITIES (CH) SA,ADRIANO ALBERTO ANTUNES,1,2025
BTG PACTUAL COMMODITIES (CH) SA,MANUEL DE ALMEIDA MARINS GORITO,1,2025
BTG PACTUAL COMMODITIES (CH) SA,LUCIANA LOUREIRO FAZIO,1,2025
BTG PACTUAL COMMODITIES (CH) SA,FERNANDA JORGE STALLONE PALMEIRO,1,2025
BTG PACTUAL COMMODITIES (CH) SA,MARCO ANTONIO GUIMARAES VIANNA FILHO,1,2025
SEON,LEITWOLF AG,1,2025
GELTERKINDEN,ATHLETE'S BEANS SA,1,2025
NIEDERONZ,BYSTRONIC LASER AG,1,2025
7513 SILVAPLANA,NOVAMETAL HOLDING SA,1,2025
MAGADINO,NW HOLDING S.A.,1,2025
CADEMPINO,CHORUS CALL SA,1,2025
GLARUS,SECHERON HASLER HOLDING SA,1,2025
GLARUS,SECHERON HASLER INTERNATIONAL SA,1,2025
OBERWIL-LIELI,CONSIRA AG,1,2025
